2.352584,-0.903552,0.625925,0.376075,-0.055667,-0.205106,-0.354598,-0.232589,-0.078266,-0.008693,0.036874,-0.073273
2.443067,-1.019563,0.735139,0.390339,-0.013212,-0.160758,-0.379368,-0.245192,-0.091614,-0.019884,0.043946,-0.086772
2.370039,-0.958043,0.748978,0.413200,-0.003085,-0.123628,-0.380768,-0.259575,-0.044315,-0.012780,0.016624,-0.070046
2.372998,-0.896244,0.738677,0.394361,0.066023,-0.173111,-0.406866,-0.162205,-0.064428,-0.054066,0.083797,-0.056358
2.121388,-0.640264,0.690556,0.369235,0.116313,-0.199404,-0.356656,-0.108123,-0.100189,-0.036905,0.110657,-0.065530
2.161269,-0.689329,0.889931,0.334252,0.162618,-0.153615,-0.360316,-0.088198,-0.091535,-0.021233,0.086453,-0.065573
2.034382,-0.700366,1.002113,0.442688,0.071985,-0.104451,-0.327649,-0.086281,0.020850,-0.022759,0.075732,-0.014450
1.974342,-0.647395,1.025310,0.441641,0.034054,-0.099300,-0.337018,-0.069545,0.086129,0.029945,0.114725,-0.000890
1.930848,-0.450132,0.947818,0.439567,0.091378,-0.096276,-0.394241,-0.090872,0.100670,0.040308,0.108066,0.001901
1.968223,-0.533001,0.994352,0.330075,0.145360,-0.076881,-0.401512,-0.049833,0.102398,0.063368,0.168231,0.015178
1.890269,-0.438460,0.845675,0.189934,0.029682,-0.023861,-0.392834,-0.057494,0.242885,0.110936,0.117187,0.078865
1.829115,-0.413700,0.775269,0.082184,0.006505,-0.034513,-0.378652,-0.057647,0.251469,0.079911,0.076569,0.127586
1.657081,-0.528480,0.662385,0.013639,-0.013504,-0.001312,-0.308525,-0.006539,0.105538,0.004396,0.103469,0.057508
1.453808,-0.605879,0.634938,0.036605,-0.020327,0.013965,-0.263581,0.021073,0.051149,-0.018126,0.151781,0.070002
1.411368,-0.704033,0.735723,0.048171,-0.014225,-0.125049,-0.334017,-0.009382,0.061419,0.023430,0.216733,0.104200
1.299492,-0.709459,0.617339,-0.033253,-0.099386,-0.080753,-0.280034,-0.068415,0.021020,-0.049605,0.137905,0.112507
1.261278,-0.754062,0.548438,-0.180320,-0.176670,-0.121527,-0.260298,-0.153774,-0.053214,-0.127793,0.027032,0.081274
2.345001,-1.099127,0.261533,0.066189,-0.179908,-0.297075,-0.377983,-0.117995,-0.054001,-0.164232,0.032723,0.144197
2.491255,-1.305806,0.399455,0.009877,-0.188647,-0.289982,-0.440497,-0.108916,-0.108077,-0.183410,0.111697,0.120809
2.437821,-1.365282,0.457381,-0.043409,-0.187173,-0.254907,-0.455357,-0.114576,-0.133635,-0.138402,0.170908,0.059678
2.453785,-1.292341,0.440459,-0.015205,-0.188159,-0.310179,-0.450643,-0.124574,-0.153171,-0.131273,0.160902,0.078107
2.581027,-1.307357,0.413936,0.061410,-0.210755,-0.371743,-0.425097,-0.122431,-0.188615,-0.147071,0.167099,0.096554
2.548724,-1.292511,0.412501,0.066355,-0.199862,-0.387758,-0.401232,-0.106955,-0.212156,-0.136321,0.172278,0.085282
2.204269,-0.938471,0.184639,0.175597,-0.220310,-0.398843,-0.289919,-0.196727,-0.139661,-0.081814,0.047927,0.114079
2.584646,-1.224695,0.388665,0.081528,-0.218657,-0.385711,-0.371043,-0.169613,-0.229080,-0.113486,0.132689,0.100416
2.418936,-0.996328,0.237596,0.143426,-0.234721,-0.398311,-0.294863,-0.212042,-0.183800,-0.088619,0.067728,0.131185
2.453808,-1.176939,0.364618,0.028218,-0.236112,-0.313648,-0.334662,-0.160555,-0.173480,-0.126829,0.107039,0.140940
2.313497,-1.114105,0.299963,0.072877,-0.252551,-0.325842,-0.284897,-0.178241,-0.149127,-0.081492,0.103763,0.172290
2.284909,-1.119085,0.324101,0.073544,-0.264148,-0.306568,-0.270779,-0.200557,-0.160262,-0.069414,0.096414,0.154643
2.266951,-1.179957,0.373770,-0.015903,-0.252018,-0.263458,-0.312646,-0.135322,-0.131884,-0.110986,0.148224,0.191375
2.248773,-1.229906,0.404809,-0.018358,-0.241371,-0.267896,-0.337849,-0.105601,-0.116204,-0.122224,0.164224,0.200629
2.297943,-1.297204,0.465315,-0.017435,-0.254130,-0.268799,-0.365001,-0.113230,-0.124317,-0.115756,0.185615,0.188010
2.525014,-1.385993,0.539954,0.007178,-0.267426,-0.282202,-0.443025,-0.152761,-0.168002,-0.131540,0.234024,0.146842
2.483692,-1.266051,0.497613,0.022079,-0.192865,-0.334825,-0.457351,-0.157784,-0.188380,-0.086703,0.195719,0.073474
2.354602,-1.184003,0.466568,-0.031380,-0.197090,-0.307645,-0.452769,-0.170887,-0.125088,-0.047583,0.164358,0.089801
2.310377,-1.174334,0.472096,-0.083127,-0.188170,-0.274954,-0.471243,-0.192970,-0.098022,0.004751,0.160814,0.064977
2.443390,-1.246452,0.512745,-0.054551,-0.183170,-0.273556,-0.528781,-0.221196,-0.108083,0.003583,0.176923,0.027251
2.448099,-1.193720,0.496730,0.021534,-0.132265,-0.357447,-0.505445,-0.191943,-0.170904,-0.003452,0.166398,0.000554
2.469799,-1.213196,0.506622,0.063989,-0.115497,-0.407776,-0.452717,-0.157903,-0.270697,-0.031471,0.174434,-0.022879
2.311993,-1.115022,0.474393,0.078970,-0.120200,-0.430449,-0.375989,-0.151149,-0.243886,-0.007288,0.101444,-0.017232
2.393729,-1.184104,0.506148,0.082209,-0.119953,-0.419272,-0.412611,-0.153659,-0.266544,-0.029248,0.126274,-0.033670
2.387360,-1.178780,0.499284,0.101376,-0.108645,-0.424981,-0.413165,-0.159586,-0.270882,-0.038006,0.122115,-0.024738
2.395462,-1.189624,0.528469,0.100889,-0.101532,-0.427104,-0.435581,-0.149839,-0.278504,-0.048459,0.131243,-0.041340
2.117002,-0.946627,0.400302,0.155707,-0.119087,-0.437774,-0.343138,-0.188065,-0.175954,-0.030482,0.032641,0.017696
2.096323,-0.957695,0.414737,0.074037,-0.143326,-0.388450,-0.383286,-0.173899,-0.126952,-0.012796,0.069139,0.024672
2.237272,-1.035008,0.474466,0.080469,-0.131904,-0.404172,-0.404559,-0.181997,-0.175849,0.008761,0.097194,-0.004374
2.372437,-1.094700,0.525556,0.128436,-0.092947,-0.438040,-0.405884,-0.178308,-0.286885,-0.019682,0.117387,-0.048170
2.362072,-1.071000,0.524416,0.123122,-0.091132,-0.408784,-0.410995,-0.186941,-0.264488,-0.044939,0.090056,-0.039978
2.439977,-1.127968,0.560693,0.126021,-0.102507,-0.381598,-0.435654,-0.205756,-0.274715,-0.057150,0.101005,-0.053717
2.215961,-0.925750,0.436962,0.206279,-0.120450,-0.407124,-0.333880,-0.254896,-0.211669,-0.022542,0.017121,-0.015957
2.469266,-1.164654,0.573430,0.167352,-0.115387,-0.384794,-0.428549,-0.217608,-0.280492,-0.060297,0.101242,-0.056866
2.423527,-1.120762,0.559598,0.180303,-0.119528,-0.385508,-0.407993,-0.233932,-0.260824,-0.047341,0.067846,-0.047312
2.440187,-1.128475,0.567699,0.187487,-0.117989,-0.388493,-0.409211,-0.228507,-0.268537,-0.054375,0.072816,-0.050337
2.023958,-0.766365,0.347275,0.312516,-0.152248,-0.411916,-0.289001,-0.265557,-0.174625,-0.041432,-0.002516,-0.017813
2.252093,-0.996824,0.520651,0.212204,-0.088830,-0.414036,-0.362936,-0.192374,-0.235384,-0.055133,0.041363,-0.047021
2.200836,-0.932981,0.481521,0.229669,-0.090079,-0.392270,-0.360672,-0.196791,-0.195370,-0.072800,0.025474,-0.028362
2.353271,-1.064878,0.574219,0.201698,-0.085806,-0.371728,-0.412092,-0.185694,-0.225098,-0.085881,0.062984,-0.050331
2.381582,-1.108973,0.625904,0.195538,-0.078846,-0.375560,-0.432291,-0.172163,-0.258119,-0.093897,0.096093,-0.068801
2.350260,-1.091769,0.651936,0.188205,-0.062974,-0.384836,-0.439122,-0.157576,-0.275845,-0.094440,0.111073,-0.079505
2.177383,-0.920480,0.599234,0.208346,-0.062793,-0.391705,-0.384217,-0.167290,-0.235238,-0.085291,0.067490,-0.047580
2.323483,-1.021547,0.680685,0.206224,-0.074444,-0.363048,-0.417487,-0.158638,-0.262967,-0.115098,0.110823,-0.055928
2.366953,-1.005071,0.684072,0.211390,-0.063632,-0.353638,-0.431505,-0.148284,-0.253663,-0.135899,0.119692,-0.045153
2.457176,-1.067648,0.738701,0.220755,-0.056223,-0.346968,-0.470378,-0.131338,-0.271332,-0.167286,0.158349,-0.055114
1.970016,-0.608512,0.530353,0.322342,-0.116539,-0.342267,-0.389716,-0.181867,-0.162060,-0.125542,0.072527,-0.010508
2.195139,-0.775417,0.709459,0.226406,-0.081995,-0.321866,-0.423695,-0.170589,-0.196506,-0.121570,0.112299,-0.043250
2.445471,-0.910345,0.799681,0.200099,-0.058374,-0.280701,-0.486287,-0.162839,-0.221601,-0.146237,0.162756,-0.077452
2.241065,-0.721531,0.773835,0.204144,-0.060194,-0.266983,-0.471573,-0.180550,-0.180073,-0.129318,0.138410,-0.064002
2.318191,-0.800371,0.858613,0.195950,-0.071490,-0.245560,-0.473195,-0.167794,-0.182509,-0.147218,0.139962,-0.060778
2.412021,-0.805276,0.882898,0.194040,-0.067183,-0.239734,-0.473995,-0.137490,-0.177507,-0.151335,0.151487,-0.077278
2.338050,-0.723998,0.878767,0.197506,-0.097380,-0.214546,-0.459676,-0.146914,-0.115379,-0.125834,0.119583,-0.079728
2.288368,-0.739676,0.935806,0.193589,-0.133909,-0.145516,-0.434517,-0.170012,-0.062797,-0.114087,0.088622,-0.061516
2.323873,-0.745604,1.011257,0.170062,-0.111688,-0.090242,-0.420200,-0.169243,-0.077101,-0.114017,0.116724,-0.045416
1.983371,-0.412709,0.831369,0.247396,-0.115960,-0.085816,-0.387434,-0.147823,-0.070830,-0.099214,0.134962,-0.035570
2.278304,-0.700407,0.998140,0.194083,-0.081266,-0.055305,-0.351505,-0.126765,-0.089475,-0.123992,0.149449,-0.023601
2.279395,-0.653898,0.976516,0.230552,-0.094339,-0.047565,-0.312820,-0.106753,-0.069481,-0.122491,0.143138,-0.020462
2.299365,-0.637693,1.010112,0.237976,-0.111302,-0.047393,-0.260240,-0.035253,-0.061876,-0.159756,0.139940,0.001919
2.166831,-0.542489,1.027651,0.196276,-0.088040,-0.005106,-0.233216,0.001804,-0.032243,-0.169425,0.130364,0.035703
1.946514,-0.365559,0.998675,0.183150,-0.110353,0.055578,-0.195080,-0.010917,0.013998,-0.138779,0.140245,0.087135
2.038665,-0.351532,1.052060,0.185314,-0.116781,0.079545,-0.165133,-0.011280,0.085581,-0.118090,0.122805,0.191155
2.079934,-0.357090,1.089556,0.130857,-0.025800,0.100823,-0.152149,0.039320,0.094187,-0.116923,0.164777,0.267512
2.054006,-0.294276,1.094510,0.151586,0.008102,0.124578,-0.126487,0.044230,0.088542,-0.098332,0.192414,0.268673
1.833588,-0.126100,1.139453,0.226179,0.121183,0.105087,-0.188938,0.091136,0.096860,-0.133315,0.169400,0.178493
2.510864,-1.311223,0.419328,0.030345,-0.263009,-0.314801,-0.404426,-0.199647,-0.115681,-0.059341,0.099296,0.098611
2.482716,-1.269131,0.417582,0.049598,-0.233263,-0.359847,-0.414097,-0.174042,-0.133162,-0.061860,0.102217,0.065175
2.029084,-0.851920,0.158806,0.216433,-0.258338,-0.399647,-0.306493,-0.233701,-0.071142,-0.035811,0.015672,0.092851
2.523752,-1.337164,0.476473,0.050044,-0.205885,-0.346825,-0.450877,-0.176363,-0.189331,-0.081149,0.150108,0.034266
2.467723,-1.300132,0.455284,0.034320,-0.180138,-0.333810,-0.431215,-0.177756,-0.199839,-0.066663,0.144404,0.026892
2.472651,-1.307069,0.444237,0.004656,-0.223897,-0.305824,-0.414193,-0.182245,-0.166018,-0.063196,0.148769,0.070819
2.373030,-1.290113,0.471485,-0.041018,-0.266137,-0.295849,-0.399718,-0.132661,-0.120674,-0.078817,0.165474,0.116754
2.442188,-1.363277,0.526169,-0.048428,-0.298895,-0.291375,-0.423185,-0.097461,-0.124656,-0.123844,0.223945,0.136038
2.335839,-1.215971,0.423939,-0.071187,-0.245696,-0.272904,-0.405927,-0.085080,-0.055834,-0.098385,0.164197,0.148063
2.472249,-1.264121,0.421894,-0.108279,-0.237321,-0.204788,-0.427097,-0.160951,-0.062823,-0.060328,0.156041,0.119532
2.517421,-1.291770,0.471511,-0.094594,-0.249096,-0.199133,-0.422570,-0.186295,-0.114686,-0.054117,0.189030,0.090066
2.490164,-1.273234,0.454702,-0.027168,-0.236430,-0.250814,-0.380902,-0.171126,-0.161672,-0.038858,0.213573,0.059319
2.146542,-0.923462,0.179881,0.199640,-0.224679,-0.345268,-0.248546,-0.238618,-0.138805,0.020005,0.080320,0.031754
2.284431,-1.052235,0.264173,0.180305,-0.169315,-0.385949,-0.297303,-0.230175,-0.161002,0.003357,0.053201,0.011077
2.571990,-1.319288,0.429871,0.108220,-0.174227,-0.340525,-0.436189,-0.195304,-0.173215,-0.058925,0.132285,0.002085
2.666564,-1.393249,0.461010,0.080375,-0.216368,-0.300825,-0.450832,-0.205197,-0.169527,-0.069476,0.179838,0.017617
2.489874,-1.240256,0.397080,0.103249,-0.204792,-0.338688,-0.361599,-0.214283,-0.172961,0.000965,0.124076,0.010264
2.571847,-1.295818,0.443173,0.134456,-0.193312,-0.328406,-0.417948,-0.230164,-0.160294,-0.040263,0.092468,-0.005306
2.661665,-1.349105,0.470129,0.134745,-0.211840,-0.310905,-0.447320,-0.233056,-0.150841,-0.077318,0.095281,0.002787
2.634949,-1.322261,0.481810,0.110714,-0.211830,-0.317503,-0.439346,-0.211997,-0.168784,-0.085449,0.106798,-0.005538
2.372441,-1.089731,0.356961,0.160643,-0.187839,-0.367578,-0.342208,-0.229911,-0.156572,-0.020767,0.037265,-0.014755
2.500464,-1.221753,0.425091,0.143139,-0.188843,-0.344789,-0.389663,-0.223570,-0.173675,-0.045283,0.077254,-0.016308
2.469964,-1.227356,0.443360,0.111787,-0.164842,-0.330176,-0.407937,-0.182175,-0.177594,-0.080032,0.109476,-0.014967
2.600123,-1.328348,0.473377,0.123109,-0.174226,-0.320518,-0.453010,-0.183420,-0.179963,-0.109214,0.151667,-0.001154
2.146586,-0.883315,0.195377,0.262622,-0.209757,-0.345506,-0.307064,-0.254542,-0.133912,-0.028538,0.029955,-0.003296
2.448310,-1.165901,0.382319,0.175983,-0.183308,-0.350636,-0.341531,-0.226557,-0.187043,-0.032688,0.067058,-0.032341
2.550741,-1.268431,0.446980,0.155537,-0.182628,-0.337939,-0.380958,-0.208691,-0.211818,-0.060440,0.110631,-0.045009
2.667066,-1.362004,0.496612,0.143928,-0.194433,-0.320293,-0.424862,-0.201797,-0.227855,-0.099788,0.156068,-0.043265
2.191739,-0.943581,0.265844,0.272670,-0.230479,-0.361608,-0.224770,-0.261917,-0.203421,0.002867,0.039626,-0.069151
2.230274,-0.979048,0.300371,0.252531,-0.221684,-0.369573,-0.222882,-0.257704,-0.220365,0.014351,0.049660,-0.087475
2.559287,-1.262907,0.463046,0.159337,-0.182271,-0.361404,-0.346007,-0.198375,-0.275420,-0.040472,0.140516,-0.093386
2.585679,-1.280352,0.468114,0.156506,-0.174467,-0.365158,-0.359717,-0.190323,-0.285674,-0.051507,0.156334,-0.091812
2.484132,-1.192515,0.437157,0.175027,-0.172714,-0.398437,-0.307860,-0.203743,-0.291789,-0.003915,0.119911,-0.110341
2.599453,-1.274044,0.488185,0.167370,-0.194033,-0.377131,-0.355547,-0.211279,-0.290975,-0.027680,0.145542,-0.106226
2.551221,-1.236984,0.486609,0.175369,-0.205247,-0.378584,-0.328380,-0.221988,-0.287077,-0.010771,0.126728,-0.108405
2.557059,-1.236718,0.497942,0.162844,-0.197052,-0.377983,-0.344496,-0.211030,-0.289578,-0.022631,0.139815,-0.103191
2.311556,-1.043314,0.403620,0.209993,-0.216328,-0.385673,-0.246913,-0.240935,-0.249235,0.014132,0.079542,-0.079480
2.493458,-1.226551,0.516741,0.129817,-0.204609,-0.373468,-0.359887,-0.170985,-0.262045,-0.041081,0.176888,-0.065452
2.507843,-1.241781,0.535675,0.108634,-0.190707,-0.394574,-0.383198,-0.156656,-0.289616,-0.025423,0.214409,-0.081611
2.501261,-1.221081,0.542200,0.150744,-0.191153,-0.403177,-0.365895,-0.185399,-0.301233,-0.028436,0.178110,-0.076505
2.341583,-1.047613,0.448057,0.217008,-0.204391,-0.431973,-0.273443,-0.233001,-0.272339,0.025077,0.103072,-0.084092
2.241331,-0.960470,0.403534,0.243730,-0.209975,-0.420477,-0.245684,-0.254911,-0.251978,0.031867,0.083182,-0.083336
2.490509,-1.185234,0.530248,0.184082,-0.177804,-0.386481,-0.347155,-0.213993,-0.290667,-0.018732,0.142870,-0.086764
2.577570,-1.245626,0.554612,0.186280,-0.173990,-0.367908,-0.386389,-0.209116,-0.287316,-0.055012,0.163741,-0.067339
2.587028,-1.265081,0.577876,0.184072,-0.163855,-0.354059,-0.407953,-0.212108,-0.287034,-0.062997,0.175326,-0.064823
2.291432,-0.997898,0.481661,0.182353,-0.131359,-0.381863,-0.310032,-0.226737,-0.254762,0.006152,0.094215,-0.061887
2.451304,-1.091337,0.551961,0.163214,-0.112131,-0.387902,-0.372042,-0.201335,-0.293143,-0.020534,0.129493,-0.075630
2.511348,-1.124131,0.583020,0.191599,-0.132899,-0.391132,-0.372561,-0.197062,-0.304433,-0.043826,0.143530,-0.065944
2.564344,-1.155956,0.627386,0.193933,-0.140685,-0.376868,-0.393616,-0.174334,-0.311531,-0.090936,0.173083,-0.053029
2.145598,-0.713537,0.385502,0.338327,-0.193148,-0.406208,-0.286709,-0.237692,-0.196016,-0.044229,0.073387,0.000499
2.216847,-0.718970,0.438989,0.334000,-0.180092,-0.406425,-0.328512,-0.220975,-0.186895,-0.062924,0.086627,0.014125
2.586789,-1.030932,0.714399,0.184438,-0.104949,-0.351321,-0.483252,-0.109964,-0.219878,-0.160706,0.191246,-0.021577
2.385184,-0.928634,0.805645,0.104925,-0.085893,-0.286038,-0.513763,-0.098525,-0.172427,-0.143935,0.204373,-0.031731
2.384838,-0.865905,0.823367,0.131455,-0.051425,-0.241464,-0.480874,-0.087828,-0.170662,-0.169635,0.200007,-0.006416
2.422716,-0.817028,0.823102,0.203285,-0.068340,-0.176665,-0.427634,-0.094534,-0.087466,-0.187045,0.142165,0.057188
2.266686,-0.691011,0.834298,0.213328,-0.100594,-0.129304,-0.364951,-0.080057,-0.037679,-0.186165,0.122393,0.111200
2.371314,-0.732848,0.918469,0.156776,-0.100876,-0.043336,-0.327400,-0.065607,-0.005955,-0.190861,0.090616,0.129746
2.308182,-0.645004,0.986749,0.078902,-0.064762,0.014916,-0.311805,-0.002590,0.038042,-0.215558,0.066569,0.161396
2.410792,-1.272444,0.389577,0.043803,-0.162828,-0.403677,-0.515402,-0.151458,-0.032442,-0.009016,0.065680,0.054257
2.350081,-1.200019,0.366351,0.083650,-0.139913,-0.466480,-0.509941,-0.158288,-0.065091,-0.014513,0.039035,0.040758
2.387018,-1.239583,0.421183,0.079563,-0.143983,-0.468863,-0.539452,-0.144025,-0.077101,-0.035932,0.052708,0.039416
2.457365,-1.287605,0.429199,0.073058,-0.117647,-0.440942,-0.582136,-0.123122,-0.078152,-0.087425,0.081544,0.040902
2.423809,-1.282626,0.441230,0.077162,-0.107887,-0.431098,-0.597867,-0.137311,-0.066339,-0.089536,0.067723,0.042565
2.313046,-1.223247,0.411627,0.088082,-0.128545,-0.433630,-0.537863,-0.177593,-0.048875,-0.012228,0.035676,0.037033
2.331485,-1.221704,0.407051,0.119206,-0.135739,-0.462423,-0.479619,-0.180571,-0.108722,0.022006,0.058875,0.014001
2.389965,-1.208287,0.413344,0.076539,-0.130946,-0.455289,-0.492830,-0.156601,-0.128426,0.006796,0.101228,0.025936
2.345317,-1.163821,0.397481,0.020366,-0.120944,-0.430171,-0.515870,-0.138889,-0.090333,0.005307,0.121117,0.051041
2.127616,-1.025102,0.276616,0.103321,-0.163889,-0.470430,-0.411927,-0.155292,-0.034115,0.036205,0.068816,0.104704
1.979978,-0.935225,0.175937,0.189031,-0.233793,-0.477871,-0.337969,-0.157118,-0.007957,0.031706,0.057532,0.128300
2.213440,-1.155073,0.341198,0.085435,-0.181321,-0.486474,-0.395640,-0.109942,-0.077685,0.031928,0.099982,0.097470
2.332125,-1.226951,0.376771,0.067743,-0.170998,-0.468119,-0.453378,-0.108928,-0.084430,0.017149,0.126231,0.073651
2.368232,-1.243286,0.383713,0.052102,-0.168565,-0.449357,-0.481221,-0.109783,-0.068859,0.011804,0.132203,0.061002
2.361698,-1.254200,0.400494,0.028082,-0.164157,-0.430789,-0.502482,-0.110797,-0.059836,0.014538,0.137523,0.043401
2.232232,-1.134854,0.342670,0.069981,-0.159163,-0.452783,-0.456017,-0.141888,-0.037666,0.045562,0.084276,0.050960
2.386955,-1.256166,0.454079,0.090915,-0.155237,-0.452528,-0.485792,-0.153177,-0.134352,0.032795,0.129496,-0.033197
2.391873,-1.272103,0.497368,0.055165,-0.160872,-0.429523,-0.497361,-0.151162,-0.151925,0.032974,0.145694,-0.058655
1.961104,-0.915065,0.248861,0.165601,-0.215495,-0.450386,-0.348673,-0.204110,-0.028342,0.073792,0.048343,0.040854
2.268214,-1.172216,0.418383,0.109790,-0.161097,-0.459480,-0.425583,-0.180747,-0.121087,0.074753,0.091537,-0.019361
2.439659,-1.280271,0.503960,0.138900,-0.123737,-0.464621,-0.485139,-0.153514,-0.220669,0.002239,0.153310,-0.090647
2.407234,-1.269470,0.501866,0.154734,-0.109891,-0.448905,-0.452710,-0.166021,-0.243396,-0.005026,0.123491,-0.113300
2.324889,-1.197371,0.478069,0.158411,-0.098888,-0.456761,-0.412536,-0.182372,-0.243108,0.015463,0.078824,-0.111125
